cpus=64
          cg.C.x-2986  [001]     0.000000:          sched_process_exec:   filename=/root/benchmarks/NPB3.4.2/NPB3.4-OMP/bin/cg.C.x pid=2986 old_pid=2986
          cg.C.x-3026  [017]     1.036189: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:17, pid:3026], folio[virt:0x7fa6d3195000, phys:0x186e82d000, pfn:0x186e82d, nid:1, npages:1]
          cg.C.x-3042  [049]     1.036190: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:49, pid:3042], folio[virt:0x7fa6d31de000, phys:0x186d041000, pfn:0x186d041, nid:1, npages:1]
          cg.C.x-3005  [038]     1.036191: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:38, pid:3005], folio[virt:0x7fa6d3134000, phys:0x13a74c000, pfn:0x13a74c, nid:0, npages:1]
          cg.C.x-3008  [044]     1.036192: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:44, pid:3008], folio[virt:0x7fa6d3142000, phys:0x13d348000, pfn:0x13d348, nid:0, npages:1]
          cg.C.x-3034  [033]     1.036193: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:33, pid:3034], folio[virt:0x7fa6d31b9000, phys:0x1854c4d000, pfn:0x1854c4d, nid:1, npages:1]
          cg.C.x-3011  [050]     1.036194: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:50, pid:3011], folio[virt:0x7fa6d3150000, phys:0x110cc2000, pfn:0x110cc2, nid:0, npages:1]
          cg.C.x-3041  [047]     1.036196: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:47, pid:3041], folio[virt:0x7fa6d31d9000, phys:0x185f22b000, pfn:0x185f22b, nid:1, npages:1]
          cg.C.x-3009  [046]     1.036197: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:46, pid:3009], folio[virt:0x7fa6d3147000, phys:0x10fe5d000, pfn:0x10fe5d, nid:0, npages:1]
          cg.C.x-3040  [045]     1.036198: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:45, pid:3040], folio[virt:0x7fa6d31d5000, phys:0x185dd54000, pfn:0x185dd54, nid:1, npages:1]
          cg.C.x-3004  [036]     1.036199: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:36, pid:3004], folio[virt:0x7fa6d3130000, phys:0x11634a000, pfn:0x11634a, nid:0, npages:1]
          cg.C.x-2990  [008]     1.036200: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:8, pid:2990], folio[virt:0x7fa6d30f0000, phys:0x153b57000, pfn:0x153b57, nid:0, npages:1]
          cg.C.x-3024  [013]     1.036202: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:13, pid:3024], folio[virt:0x7fa6d318b000, phys:0x185e585000, pfn:0x185e585, nid:1, npages:1]
          cg.C.x-2991  [010]     1.036203: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:10, pid:2991], folio[virt:0x7fa6d30f5000, phys:0x13a60c000, pfn:0x13a60c, nid:0, npages:1]
          cg.C.x-2999  [026]     1.036204: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:26, pid:2999], folio[virt:0x7fa6d3119000, phys:0x17e0884000, pfn:0x17e0884, nid:0, npages:1]
          cg.C.x-2995  [018]     1.036205: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:18, pid:2995], folio[virt:0x7fa6d3107000, phys:0x15075c000, pfn:0x15075c, nid:0, npages:1]
          cg.C.x-2986  [000]     1.036206: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:0, pid:2986], folio[virt:0x7fa6d30de000, phys:0x1231f6000, pfn:0x1231f6, nid:0, npages:1]
          cg.C.x-3028  [021]     1.036207: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:21, pid:3028], folio[virt:0x7fa6d319e000, phys:0x1864916000, pfn:0x1864916, nid:1, npages:1]
          cg.C.x-3022  [009]     1.036208: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:9, pid:3022], folio[virt:0x7fa6d3182000, phys:0x18576b5000, pfn:0x18576b5, nid:1, npages:1]
          cg.C.x-3023  [011]     1.036209: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:11, pid:3023], folio[virt:0x7fa6d3187000, phys:0x1855ac3000, pfn:0x1855ac3, nid:1, npages:1]
          cg.C.x-2986  [000]     1.036209: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:0, pid:2986], folio[virt:0x7fa6bf494000, phys:0x150769000, pfn:0x150769, nid:0, npages:1]
          cg.C.x-3033  [031]     1.036210: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:31, pid:3033], folio[virt:0x7fa6d31b5000, phys:0x185e0fa000, pfn:0x185e0fa, nid:1, npages:1]
          cg.C.x-3019  [003]     1.036211: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:3, pid:3019], folio[virt:0x7fa6d3175000, phys:0x185e573000, pfn:0x185e573, nid:1, npages:1]
          cg.C.x-3027  [019]     1.036212: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:19, pid:3027], folio[virt:0x7fa6d319a000, phys:0x1857642000, pfn:0x1857642, nid:1, npages:1]
          cg.C.x-2996  [020]     1.036213: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:20, pid:2996], folio[virt:0x7fa6d310b000, phys:0x13a65a000, pfn:0x13a65a, nid:0, npages:1]
          cg.C.x-3036  [037]     1.036214: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:37, pid:3036], folio[virt:0x7fa6d31c2000, phys:0x1864b49000, pfn:0x1864b49, nid:1, npages:1]
          cg.C.x-2987  [002]     1.036215: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:2, pid:2987], folio[virt:0x7fa6d30e2000, phys:0x121779000, pfn:0x121779, nid:0, npages:1]
          cg.C.x-3010  [048]     1.036217: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:48, pid:3010], folio[virt:0x7fa6d314c000, phys:0x110f83000, pfn:0x110f83, nid:0, npages:1]
          cg.C.x-3029  [023]     1.036217: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:23, pid:3029], folio[virt:0x7fa6d31a2000, phys:0x1857188000, pfn:0x1857188, nid:1, npages:1]
          cg.C.x-3032  [029]     1.036218: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:29, pid:3032], folio[virt:0x7fa6d31b0000, phys:0x185eaa8000, pfn:0x185eaa8, nid:1, npages:1]
          cg.C.x-3020  [005]     1.036219: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:5, pid:3020], folio[virt:0x7fa6d3179000, phys:0x185ece0000, pfn:0x185ece0, nid:1, npages:1]
          cg.C.x-2992  [012]     1.036220: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:12, pid:2992], folio[virt:0x7fa6d30f9000, phys:0x121d6c000, pfn:0x121d6c, nid:0, npages:1]
          cg.C.x-3045  [055]     1.036221: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:55, pid:3045], folio[virt:0x7fa6d31ec000, phys:0x1854c4e000, pfn:0x1854c4e, nid:1, npages:1]
          cg.C.x-3048  [061]     1.036222: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:61, pid:3048], folio[virt:0x7fa6d31f9000, phys:0x1855e8f000, pfn:0x1855e8f, nid:1, npages:1]
          cg.C.x-3015  [058]     1.036224: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:58, pid:3015], folio[virt:0x7fa6d3162000, phys:0x113187000, pfn:0x113187, nid:0, npages:1]
          cg.C.x-2998  [024]     1.036225: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6d3115000, phys:0x13911a000, pfn:0x13911a, nid:0, npages:1]
          cg.C.x-2989  [006]     1.036226: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:6, pid:2989], folio[virt:0x7fa6d30eb000, phys:0x139c47000, pfn:0x139c47, nid:0, npages:1]
          cg.C.x-2994  [016]     1.036227: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:16, pid:2994], folio[virt:0x7fa6d3103000, phys:0x139f01000, pfn:0x139f01, nid:0, npages:1]
          cg.C.x-3003  [034]     1.036228: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:34, pid:3003], folio[virt:0x7fa6d312b000, phys:0x153aee000, pfn:0x153aee, nid:0, npages:1]
          cg.C.x-3017  [062]     1.036229: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6d316c000, phys:0x13aa8d000, pfn:0x13aa8d, nid:0, npages:1]
          cg.C.x-3039  [043]     1.036230: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:43, pid:3039], folio[virt:0x7fa6d31d1000, phys:0x1854c12000, pfn:0x1854c12, nid:1, npages:1]
          cg.C.x-3037  [039]     1.036231: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:39, pid:3037], folio[virt:0x7fa6d31c8000, phys:0x18572f0000, pfn:0x18572f0, nid:1, npages:1]
          cg.C.x-3046  [057]     1.036231: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:57, pid:3046], folio[virt:0x7fa6d31f1000, phys:0x186ca7f000, pfn:0x186ca7f, nid:1, npages:1]
          cg.C.x-3044  [053]     1.036233: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6d31e8000, phys:0x303f0dc000, pfn:0x303f0dc, nid:1, npages:1]
          cg.C.x-2997  [022]     1.036234: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:22, pid:2997], folio[virt:0x7fa6d3110000, phys:0x1107f6000, pfn:0x1107f6, nid:0, npages:1]
          cg.C.x-3013  [054]     1.036235: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6d3159000, phys:0x113d6b000, pfn:0x113d6b, nid:0, npages:1]
          cg.C.x-3025  [015]     1.036237: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:15, pid:3025], folio[virt:0x7fa6d3191000, phys:0x185eb69000, pfn:0x185eb69, nid:1, npages:1]
          cg.C.x-3001  [030]     1.036238: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:30, pid:3001], folio[virt:0x7fa6d3123000, phys:0x13a409000, pfn:0x13a409, nid:0, npages:1]
          cg.C.x-3013  [054]     1.036239: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6bf50f000, phys:0x139f3f000, pfn:0x139f3f, nid:0, npages:1]
          cg.C.x-3049  [063]     1.036239: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:63, pid:3049], folio[virt:0x7fa6d31ff000, phys:0x303f103000, pfn:0x303f103, nid:1, npages:1]
          cg.C.x-3018  [001]     1.036240: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6d3171000, phys:0x1866b32000, pfn:0x1866b32, nid:1, npages:1]
          cg.C.x-3043  [051]     1.036241: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:51, pid:3043], folio[virt:0x7fa6d31e3000, phys:0x1857764000, pfn:0x1857764, nid:1, npages:1]
          cg.C.x-3030  [025]     1.036242: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:25, pid:3030], folio[virt:0x7fa6d31a8000, phys:0x185f99d000, pfn:0x185f99d, nid:1, npages:1]
          cg.C.x-3005  [038]     1.036243: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:38, pid:3005], folio[virt:0x7fa6d3135000, phys:0x12052e000, pfn:0x12052e, nid:0, npages:1]
          cg.C.x-3008  [044]     1.036245: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:44, pid:3008], folio[virt:0x7fa6d3143000, phys:0x13d349000, pfn:0x13d349, nid:0, npages:1]
          cg.C.x-3034  [033]     1.036246: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:33, pid:3034], folio[virt:0x7fa6d31ba000, phys:0x1866cda000, pfn:0x1866cda, nid:1, npages:1]
          cg.C.x-3011  [050]     1.036247: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:50, pid:3011], folio[virt:0x7fa6d3151000, phys:0x13ab80000, pfn:0x13ab80, nid:0, npages:1]
          cg.C.x-3041  [047]     1.036248: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:47, pid:3041], folio[virt:0x7fa6d31da000, phys:0x185744b000, pfn:0x185744b, nid:1, npages:1]
          cg.C.x-3024  [013]     1.036249: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:13, pid:3024], folio[virt:0x7fa6d318c000, phys:0x185dd58000, pfn:0x185dd58, nid:1, npages:1]
          cg.C.x-2999  [026]     1.036250: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:26, pid:2999], folio[virt:0x7fa6d311a000, phys:0x17e0885000, pfn:0x17e0885, nid:0, npages:1]
          cg.C.x-3022  [009]     1.036251: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:9, pid:3022], folio[virt:0x7fa6d3183000, phys:0x186c764000, pfn:0x186c764, nid:1, npages:1]
          cg.C.x-2996  [020]     1.036252: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:20, pid:2996], folio[virt:0x7fa6d310c000, phys:0x13a696000, pfn:0x13a696, nid:0, npages:1]
          cg.C.x-3036  [037]     1.036253: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:37, pid:3036], folio[virt:0x7fa6d31c3000, phys:0x1866c2e000, pfn:0x1866c2e, nid:1, npages:1]
          cg.C.x-2987  [002]     1.036255: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:2, pid:2987], folio[virt:0x7fa6d30e3000, phys:0x1227f8000, pfn:0x1227f8, nid:0, npages:1]
          cg.C.x-3029  [023]     1.036256: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:23, pid:3029], folio[virt:0x7fa6d31a3000, phys:0x185dccb000, pfn:0x185dccb, nid:1, npages:1]
          cg.C.x-3032  [029]     1.036257: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:29, pid:3032], folio[virt:0x7fa6d31b1000, phys:0x185eaa9000, pfn:0x185eaa9, nid:1, npages:1]
          cg.C.x-3020  [005]     1.036258: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:5, pid:3020], folio[virt:0x7fa6d317a000, phys:0x185ece1000, pfn:0x185ece1, nid:1, npages:1]
          cg.C.x-3048  [061]     1.036259: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:61, pid:3048], folio[virt:0x7fa6d31fa000, phys:0x1857b44000, pfn:0x1857b44, nid:1, npages:1]
          cg.C.x-3015  [058]     1.036260: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:58, pid:3015], folio[virt:0x7fa6d3163000, phys:0x121734000, pfn:0x121734, nid:0, npages:1]
          cg.C.x-2989  [006]     1.036261: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:6, pid:2989], folio[virt:0x7fa6d30ec000, phys:0x1163ad000, pfn:0x1163ad, nid:0, npages:1]
          cg.C.x-3003  [034]     1.036262: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:34, pid:3003], folio[virt:0x7fa6d312c000, phys:0x153aef000, pfn:0x153aef, nid:0, npages:1]
          cg.C.x-3013  [054]     1.036263: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6d315a000, phys:0x121b35000, pfn:0x121b35, nid:0, npages:1]
          cg.C.x-3043  [051]     1.036333: (+70)    bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:51, pid:3043], folio[virt:0x7fa6ced7f128, ker:0xffff940be1000000, pfn:0x1a61000, nid:1, npages:512]
          cg.C.x-2988  [004]     1.036335: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:4, pid:2988], folio[virt:0x7fa6c009d628, ker:0xffff93f4bb800000, pfn:0x33b800, nid:0, npages:512]
          cg.C.x-2986  [000]     1.036336: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:0, pid:2986], folio[virt:0x7fa6bf800010, ker:0xffff93f4cac00000, pfn:0x34ac00, nid:0, npages:512]
          cg.C.x-3002  [032]     1.036338: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:32, pid:3002], folio[virt:0x7fa6c3d05f90, ker:0xffff93f4bb400000, pfn:0x33b400, nid:0, npages:512]
          cg.C.x-3037  [039]     1.036341: (+3)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:39, pid:3037], folio[virt:0x7fa6cd3ab5e0, ker:0xffff940be4400000, pfn:0x1a64400, nid:1, npages:512]
          cg.C.x-3001  [030]     1.036343: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:30, pid:3001], folio[virt:0x7fa6c38b2750, ker:0xffff93f467c00000, pfn:0x2e7c00, nid:0, npages:512]
          cg.C.x-3005  [038]     1.036345: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:38, pid:3005], folio[virt:0x7fa6c49e1c38, ker:0xffff93f48e400000, pfn:0x30e400, nid:0, npages:512]
          cg.C.x-2987  [002]     1.036345: (+0)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:2, pid:2987], folio[virt:0x7fa6bfc51e60, ker:0xffff93f4b9000000, pfn:0x339000, nid:0, npages:512]
          cg.C.x-2998  [024]     1.036346: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6c2bb1c20, ker:0xffff93f47f000000, pfn:0x2ff000, nid:0, npages:512]
          cg.C.x-2997  [022]     1.036348: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:22, pid:2997], folio[virt:0x7fa6c2762c48, ker:0xffff93f4b8800000, pfn:0x338800, nid:0, npages:512]
          cg.C.x-3034  [033]     1.036349: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:33, pid:3034], folio[virt:0x7fa6cc6b2460, ker:0xffff940a43200000, pfn:0x18c3200, nid:1, npages:512]
          cg.C.x-3017  [062]     1.036351: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6c7d8c760, ker:0xffff93f4bc600000, pfn:0x33c600, nid:0, npages:512]
          cg.C.x-3011  [050]     1.036353: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:50, pid:3011], folio[virt:0x7fa6c63af870, ker:0xffff93f4cb800000, pfn:0x34b800, nid:0, npages:512]
          cg.C.x-3007  [042]     1.036355: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:42, pid:3007], folio[virt:0x7fa6c527d3e0, ker:0xffff93f467400000, pfn:0x2e7400, nid:0, npages:512]
          cg.C.x-3018  [001]     1.036357: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6c81d9778, ker:0xffff940b85800000, pfn:0x1a05800, nid:1, npages:512]
          cg.C.x-3015  [058]     1.036358: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:58, pid:3015], folio[virt:0x7fa6c74e89a8, ker:0xffff93f4f8c00000, pfn:0x378c00, nid:0, npages:512]
          cg.C.x-3028  [021]     1.036359: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:21, pid:3028], folio[virt:0x7fa6cace49a8, ker:0xffff940be2c00000, pfn:0x1a62c00, nid:1, npages:512]
          cg.C.x-3021  [007]     1.036361: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:7, pid:3021], folio[virt:0x7fa6c8ec31c0, ker:0xffff940b86000000, pfn:0x1a06000, nid:1, npages:512]
          cg.C.x-2991  [010]     1.036362: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:10, pid:2991], folio[virt:0x7fa6c0d84c08, ker:0xffff93f4e0000000, pfn:0x360000, nid:0, npages:512]
          cg.C.x-3013  [054]     1.036363: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6c6c47910, ker:0xffff93f4b9800000, pfn:0x339800, nid:0, npages:512]
          cg.C.x-3030  [025]     1.036365: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:25, pid:3030], folio[virt:0x7fa6cb57c3b0, ker:0xffff940c2e200000, pfn:0x1aae200, nid:1, npages:512]
          cg.C.x-3039  [043]     1.036367: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:43, pid:3039], folio[virt:0x7fa6cdc4f900, ker:0xffff940bba800000, pfn:0x1a3a800, nid:1, npages:512]
          cg.C.x-3046  [057]     1.036368: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:57, pid:3046], folio[virt:0x7fa6cfa666a0, ker:0xffff940bbb600000, pfn:0x1a3b600, nid:1, npages:512]
          cg.C.x-3044  [053]     1.036369: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6cf1cb8e8, ker:0xffff940c2ac00000, pfn:0x1aaac00, nid:1, npages:512]
          cg.C.x-3041  [047]     1.036370: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:47, pid:3041], folio[virt:0x7fa6ce4e30f8, ker:0xffff940bb9e00000, pfn:0x1a39e00, nid:1, npages:512]
          cg.C.x-3038  [041]     1.036371: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6cd7f7fe0, ker:0xffff940bb8c00000, pfn:0x1a38c00, nid:1, npages:512]
          cg.C.x-3023  [011]     1.036372: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:11, pid:3023], folio[virt:0x7fa6c975c608, ker:0xffff940be5000000, pfn:0x1a65000, nid:1, npages:512]
          cg.C.x-3049  [063]     1.036373: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:63, pid:3049], folio[virt:0x7fa6d0752098, ker:0xffff940c2d400000, pfn:0x1aad400, nid:1, npages:512]
          cg.C.x-3025  [015]     1.036375: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:15, pid:3025], folio[virt:0x7fa6c9ff3998, ker:0xffff940bfa800000, pfn:0x1a7a800, nid:1, npages:512]
          cg.C.x-2994  [016]     1.036376: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:16, pid:2994], folio[virt:0x7fa6c1a6f270, ker:0xffff93f4cc000000, pfn:0x34c000, nid:0, npages:512]
          cg.C.x-3006  [040]     1.036377: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:40, pid:3006], folio[virt:0x7fa6c4e2e898, ker:0xffff93f44e600000, pfn:0x2ce600, nid:0, npages:512]
          cg.C.x-2996  [020]     1.036379: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:20, pid:2996], folio[virt:0x7fa6c2314108, ker:0xffff93f4cc600000, pfn:0x34c600, nid:0, npages:512]
          cg.C.x-3022  [009]     1.036380: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:9, pid:3022], folio[virt:0x7fa6c9314528, ker:0xffff940b83000000, pfn:0x1a03000, nid:1, npages:512]
          cg.C.x-3024  [013]     1.036381: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:13, pid:3024], folio[virt:0x7fa6c9ba4a20, ker:0xffff940a1b600000, pfn:0x189b600, nid:1, npages:512]
          cg.C.x-3032  [029]     1.036383: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:29, pid:3032], folio[virt:0x7fa6cbe18168, ker:0xffff940b85000000, pfn:0x1a05000, nid:1, npages:512]
          cg.C.x-3036  [037]     1.036384: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:37, pid:3036], folio[virt:0x7fa6ccf500d8, ker:0xffff940be1c00000, pfn:0x1a61c00, nid:1, npages:512]
          cg.C.x-3027  [019]     1.036385: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:19, pid:3027], folio[virt:0x7fa6ca89a5e0, ker:0xffff940bb9c00000, pfn:0x1a39c00, nid:1, npages:512]
          cg.C.x-3029  [023]     1.036387: (+2)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:23, pid:3029], folio[virt:0x7fa6cb132bd0, ker:0xffff940c2c000000, pfn:0x1aac000, nid:1, npages:512]
          cg.C.x-3045  [055]     1.036388: (+1)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:55, pid:3045], folio[virt:0x7fa6cf620140, ker:0xffff940c2bc00000, pfn:0x1aabc00, nid:1, npages:512]
